filename,notes,authors,licenses,urls
"shield/heater/revised/paint/fg/navy.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/neptune.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/neptune.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/oak.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/oak.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/ochre.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/ochre.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/olivine.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/olivine.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/orange.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/orange.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/peach.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/peach.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/pearl.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/pearl.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/periwinkle.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/periwinkle.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/pink.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/pink.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/plum.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/plum.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/porcelain.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/porcelain.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/powder.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/powder.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/purple.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/purple.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/red.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/red.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/red_orange.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/red_orange.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/royal.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/royal.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/salmon.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/salmon.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/sepia.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/sepia.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/shadow.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/shadow.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/silver.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/silver.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/sky.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/sky.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/smoke.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/smoke.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/soot.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/soot.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/spring.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/spring.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/swamp.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/swamp.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/tan.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/tan.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/tawny.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/tawny.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/teal.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/teal.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/tumeric.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/tumeric.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/umber.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/umber.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/white.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/white.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/wine.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/wine.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/bg/yellow.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/paint/fg/yellow.png","original by ElizaWy, extended to all animation frames and v3 character base by bluecarrot16, adjusted postioning by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Props/Shield%2001%20-%20Heater%20Shield,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"shield/heater/revised/trim/bg/brass.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
"shield/heater/revised/trim/fg/brass.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
"shield/heater/revised/trim/bg/bronze.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
"shield/heater/revised/trim/fg/bronze.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
"shield/heater/revised/trim/bg/copper.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
"shield/heater/revised/trim/fg/copper.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
"shield/heater/revised/trim/bg/gold.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
"shield/heater/revised/trim/fg/gold.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
"shield/heater/revised/trim/bg/iron.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
"shield/heater/revised/trim/fg/iron.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
"shield/heater/revised/trim/bg/silver.png","" ,"bluecarrot16,Sander Frenken (castelonia),ElizaWy,JaidynReiman" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-shields"
